Object	Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
HalftoneType1	TransferFunction	fn:SinceVersion(1.3,dictionary);name;stream	1.2		fn:IsRequired(parent::@HalftoneType==5)	[FALSE];[FALSE];[TRUE]	FALSE		[];[Identity];[]		[fn:SinceVersion(1.3,FunctionType2),fn:SinceVersion(1.3,FunctionType3)];[];[FunctionType0,fn:SinceVersion(1.3,FunctionType4)]	
HalftoneType10	Type	name	1.2		FALSE	FALSE	FALSE		[Halftone]			Table 5 and Table 130
HalftoneType10	HalftoneType	integer	1.2		TRUE	FALSE	FALSE		[10]			
HalftoneType10	HalftoneName	string-byte	1.2		FALSE	FALSE	FALSE					
HalftoneType10	Xsquare	integer	1.2		TRUE	FALSE	FALSE		[fn:Eval(@Xsquare>0)]			
HalftoneType10	Ysquare	integer	1.2		TRUE	FALSE	FALSE		[fn:Eval(@Ysquare>0)]			
HalftoneType10	TransferFunction	fn:SinceVersion(1.3,dictionary);name;stream	1.2		fn:IsRequired(parent::@HalftoneType==5)	[FALSE];[FALSE];[TRUE]	FALSE		[];[Identity];[]		[fn:SinceVersion(1.3,FunctionType2),fn:SinceVersion(1.3,FunctionType3)];[];[FunctionType0,fn:SinceVersion(1.3,FunctionType4)]	
HalftoneType10	Length	integer	1.3		TRUE	FALSE	FALSE					
HalftoneType10	Filter	array;name	1.3		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,fn:SinceVersion(1.5,Crypt)]	[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfCompressionFilterNames];[]	
HalftoneType10	DecodeParms	array;dictionary	1.3		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
HalftoneType10	F	dictionary;string	1.3		FALSE	FALSE	FALSE				[FileSpecification];[]	
HalftoneType10	FFilter	array;name	1.3		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,fn:SinceVersion(1.5,Crypt)]	[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfCompressionFilterNames];[]	
HalftoneType10	FDecodeParms	array;dictionary	1.3		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
HalftoneType10	DL	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(fn:StreamLength(DL)==((@Xsquare * @Xsquare)+(@Ysquare * @Ysquare)))]		
HalftoneType16	Type	name	1.3		FALSE	FALSE	FALSE		[Halftone]			Table 5 and Table 131
HalftoneType16	HalftoneType	integer	1.3		TRUE	FALSE	FALSE		[16]			
HalftoneType16	HalftoneName	string-byte	1.3		FALSE	FALSE	FALSE					
HalftoneType16	Width	integer	1.3		TRUE	FALSE	FALSE		[fn:Eval(@Width>0)]			
HalftoneType16	Height	integer	1.3		TRUE	FALSE	FALSE		[fn:Eval(@Height>0)]			
HalftoneType16	Width2	integer	1.3		FALSE	FALSE	FALSE		[fn:Eval(@Width2>0)]			
HalftoneType16	Height2	integer	1.3		FALSE	FALSE	FALSE		[fn:Eval(@Height2>0)]	[fn:IsPresent(Width2)]		
HalftoneType16	TransferFunction	dictionary;name;stream	1.3		fn:IsRequired(parent::@HalftoneType==5)	[FALSE];[FALSE];[TRUE]	FALSE		[];[Identity];[]		[FunctionType2,FunctionType3];[];[FunctionType0,FunctionType4]	
HalftoneType16	Length	integer	1.3		TRUE	FALSE	FALSE					
HalftoneType16	Filter	array;name	1.3		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,fn:SinceVersion(1.5,Crypt)]	[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfCompressionFilterNames];[]	
HalftoneType16	DecodeParms	array;dictionary	1.3		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
HalftoneType16	F	dictionary;string	1.3		FALSE	FALSE	FALSE				[FileSpecification];[]	
HalftoneType16	FFilter	array;name	1.3		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,fn:SinceVersion(1.5,Crypt)]	[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfCompressionFilterNames];[]	
HalftoneType16	FDecodeParms	array;dictionary	1.3		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
HalftoneType16	DL	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(fn:StreamLength(DL)==(2 * (@Width * @Height)+(@Width2 * @Height2)))]		
HalftoneType5	Type	name	1.2		FALSE	FALSE	FALSE		[Halftone]			Table 132
HalftoneType5	HalftoneType	integer	1.2		TRUE	FALSE	FALSE		[5]			
HalftoneType5	HalftoneName	string-byte	1.2		FALSE	FALSE	FALSE					
HalftoneType5	Default	dictionary;stream	1.2		TRUE	[FALSE];[TRUE]	FALSE				[HalftoneType1];[HalftoneType6,HalftoneType10,fn:SinceVersion(1.3,HalftoneType16)]	
HalftoneType5	*	dictionary;stream	1.2		FALSE	[FALSE];[TRUE]	FALSE			[fn:KeyNameIsColorant()];[fn:KeyNameIsColorant()]	[HalftoneType1];[HalftoneType6,HalftoneType10,fn:SinceVersion(1.3,HalftoneType16)]	
HalftoneType6	Type	name	1.2		FALSE	FALSE	FALSE		[Halftone]			Table 129
HalftoneType6	HalftoneType	integer	1.2		TRUE	FALSE	FALSE		[6]			
HalftoneType6	HalftoneName	string-byte	1.2		FALSE	FALSE	FALSE					
HalftoneType6	Width	integer	1.2		TRUE	FALSE	FALSE		[fn:Eval(@Width>0)]			
HalftoneType6	Height	integer	1.2		TRUE	FALSE	FALSE		[fn:Eval(@Height>=0)]			
HalftoneType6	TransferFunction	fn:SinceVersion(1.3,dictionary);name;stream	1.2		FALSE	[FALSE];[FALSE];[TRUE]	FALSE		[];[Identity];[]		[fn:SinceVersion(1.3,FunctionType2),fn:SinceVersion(1.3,FunctionType3)];[];[FunctionType0,fn:SinceVersion(1.3,FunctionType4)]	
HalftoneType6	Length	integer	1.3		TRUE	FALSE	FALSE					
HalftoneType6	Filter	array;name	1.3		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,fn:SinceVersion(1.5,Crypt)]	[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfCompressionFilterNames];[]	
HalftoneType6	DecodeParms	array;dictionary	1.3		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
HalftoneType6	F	dictionary;string	1.3		FALSE	FALSE	FALSE				[FileSpecification];[]	
HalftoneType6	FFilter	array;name	1.3		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,fn:SinceVersion(1.5,Crypt)]	[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfCompressionFilterNames];[]	
HalftoneType6	FDecodeParms	array;dictionary	1.3		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
HalftoneType6	DL	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(fn:StreamLength(DL)==(@Width * @Height))]		
ICCBasedColorSpace	0	name	1.3		TRUE	FALSE	FALSE		[ICCBased]			Clause 8.6.5.5
ICCBasedColorSpace	1	stream	1.3		TRUE	TRUE	FALSE				[ICCProfileStream]	
ICCProfileStream	N	integer	1.3		TRUE	FALSE	FALSE		[1,3,4]			Table 5 and Table 65
ICCProfileStream	Alternate	array;name	1.3		FALSE	FALSE	FALSE		[];[DeviceGray,DeviceRGB,DeviceCMYK]		[CalGrayColorSpace,CalRGBColorSpace,DeviceNColorSpace,IndexedColorSpace,LabColorSpace,SeparationColorSpace];[]	
ICCProfileStream	Range	array	1.3		FALSE	FALSE	FALSE	[0.0 1.0 0.0 1.0 ...]		[fn:Eval(fn:ArrayLength(Range)==(2 * @N))]	[ArrayOfNumbersGeneral]	
ICCProfileStream	Metadata	stream	1.4		FALSE	TRUE	FALSE				[Metadata]	
ICCProfileStream	Length	integer	1.3		TRUE	FALSE	FALSE					
ICCProfileStream	Filter	array;name	1.3		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,fn:SinceVersion(1.5,Crypt)]	[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfCompressionFilterNames];[]	
ICCProfileStream	DecodeParms	array;dictionary	1.3		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
ICCProfileStream	DestOutputProfile	array;dictionary	1.3		FALSE	FALSE	FALSE				[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
ICCProfileStream	F	dictionary;string	1.3		FALSE	FALSE	FALSE				[FileSpecification];[]	
ICCProfileStream	FFilter	array;name	1.3		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,fn:SinceVersion(1.5,Crypt)]	[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfCompressionFilterNames];[]	
ICCProfileStream	FDecodeParms	array;dictionary	1.3		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,fn:SinceVersion(1.5,FilterCrypt)]	
ICCProfileStream	DL	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@DL>=0)]		
IconFit	SW	name	1.3		FALSE	FALSE	FALSE	A	[A,B,S,N]			Table 250
IconFit	S	name	1.3		FALSE	FALSE	FALSE	P	[A,P]			
IconFit	A	array	1.3		FALSE	FALSE	FALSE	[0.5 0.5]		[fn:Eval((A::@0>=0) && (A::@0<=1) && (A::@1>=0) && (A::@1<=1))]	[ArrayOf_2Numbers]	
IconFit	FB	boolean	1.5		FALSE	FALSE	FALSE	false				
IndexedColorSpace	0	name	1.0		TRUE	FALSE	FALSE		[Indexed]			Clause 8.6.6.3
IndexedColorSpace	1	fn:SinceVersion(1.1,array);name	1.0		TRUE	FALSE	FALSE		[];[DeviceCMYK,DeviceRGB,DeviceGray]		[fn:SinceVersion(1.1,CalGrayColorSpace),fn:SinceVersion(1.1,CalRGBColorSpace),fn:SinceVersion(1.1,LabColorSpace),fn:SinceVersion(1.3,ICCBasedColorSpace),fn:SinceVersion(1.2,SeparationColorSpace),fn:SinceVersion(1.3,DeviceNColorSpace)];[]	cannot be pattern or indexed
IndexedColorSpace	2	integer	1.0		TRUE	FALSE	FALSE		[fn:Eval((@2>=0) && (@2<=255))]			
IndexedColorSpace	3	stream;string	1.0		TRUE	[TRUE];[FALSE]	FALSE				[Stream];[]	
InteractiveForm	Fields	array	1.2		TRUE	FALSE	FALSE				[ArrayOfFields]	Table 224
InteractiveForm	NeedAppearances	boolean	1.2	2.0	FALSE	FALSE	FALSE	false				
InteractiveForm	SigFlags	bitmask	1.3		FALSE	FALSE	FALSE	0		[fn:Eval(fn:BitsClear(3,32))]		Table 225
InteractiveForm	CO	array	1.3		FALSE	FALSE	FALSE				[ArrayOfFields]	
InteractiveForm	DR	dictionary	1.2		FALSE	FALSE	FALSE				[Resource]	
InteractiveForm	DA	string	1.2		FALSE	FALSE	FALSE					
InteractiveForm	Q	integer	1.2		FALSE	FALSE	FALSE		[0,1,2]			
InteractiveForm	XFA	fn:SinceVersion(1.6,array);stream	1.5	2.0	FALSE	[FALSE];[TRUE]	FALSE				[fn:SinceVersion(1.6,ArrayOfXFA)];[Stream]	
LabColorSpace	0	name	1.1		TRUE	FALSE	FALSE		[Lab]			Clause 8.6.5.4
LabColorSpace	1	dictionary	1.1		TRUE	FALSE	FALSE				[LabDict]	
LabDict	WhitePoint	array	1.1		TRUE	FALSE	FALSE				[WhitepointArray]	Table 64
LabDict	BlackPoint	array	1.1		FALSE	FALSE	FALSE				[BlackpointArray]	
LabDict	Range	array	1.1		FALSE	FALSE	FALSE				[LabRangeArray]	
LabRangeArray	0	number	1.1		TRUE	FALSE	FALSE	-100	[fn:Eval(@0<=@1)]			Table 64, Range cell
LabRangeArray	1	number	1.1		TRUE	FALSE	FALSE	100	[fn:Eval(@1>=@0)]			
LabRangeArray	2	number	1.1		TRUE	FALSE	FALSE	-100	[fn:Eval(@2<=@3)]			
LabRangeArray	3	number	1.1		TRUE	FALSE	FALSE	100	[fn:Eval(@3>=@2)]			
LegalAttestation	JavaScriptActions	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@JavaScriptActions>=0)]		Table 264
LegalAttestation	LaunchActions	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@LaunchActions>=0)]		
LegalAttestation	URIActions	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@URIActions>=0)]		
LegalAttestation	MovieActions	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@MovieActions>=0)]		
LegalAttestation	SoundActions	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@SoundActions>=0)]		
LegalAttestation	HideAnnotationActions	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@HideAnnotationActions>=0)]		
LegalAttestation	GoToRemoteActions	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@GoToRemoteActions>=0)]		
LegalAttestation	AlternateImages	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@AlternateImages>=0)]		
LegalAttestation	ExternalStreams	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@ExternalStreams>=0)]		
LegalAttestation	TrueTypeFonts	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@TrueTypeFonts>=0)]		
LegalAttestation	ExternalRefXobjects	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@ExternalRefXobjects>=0)]		
LegalAttestation	ExternalOPIdicts	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@ExternalOPIdicts>=0)]		
LegalAttestation	NonEmbeddedFonts	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@NonEmbeddedFonts>=0)]		
LegalAttestation	DevDepGS_OP	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@DevDepGS_OP>=0)]		
LegalAttestation	DevDepGS_HT	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@DevDepGS_HT>=0)]		
LegalAttestation	DevDepGS_TR	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@DevDepGS_TR>=0)]		
LegalAttestation	DevDepGS_UCR	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@DevDepGS_UCR>=0)]		
LegalAttestation	DevDepGS_BG	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@DevDepGS_BG>=0)]		
LegalAttestation	DevDepGS_FL	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@DevDepGS_FL>=0)]		
LegalAttestation	Annotations	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@Annotations>=0)]		
LegalAttestation	OptionalContent	boolean	1.5		FALSE	FALSE	FALSE					
LegalAttestation	Attestation	string-text	1.5		FALSE	FALSE	FALSE					
LinearizationParameterDict	Linearized	number	1.2		TRUE	fn:MustBeDirect()	FALSE		[1.0]			Table F.1 version - https://github.com/pdf-association/pdf-issues/issues/153
LinearizationParameterDict	L	integer	1.2		TRUE	fn:MustBeDirect()	FALSE		[fn:Eval(@L>0)]			length of file
LinearizationParameterDict	H	array	1.2		TRUE	fn:MustBeDirect()	FALSE				[ArrayOf_2Integers,ArrayOf_4Integers]	
LinearizationParameterDict	O	integer	1.2		TRUE	fn:MustBeDirect()	FALSE		[fn:Eval(@O>0)]			object number of the first pages page object
LinearizationParameterDict	E	integer	1.2		TRUE	fn:MustBeDirect()	FALSE		[fn:Eval((@E>0) && (@E<=@L))]			offset of the end of the first page
LinearizationParameterDict	N	integer	1.2		TRUE	fn:MustBeDirect()	FALSE		[fn:Eval(@N>0)]			number of pages
LinearizationParameterDict	T	integer	1.2		TRUE	fn:MustBeDirect()	FALSE		[fn:Eval(@T>0)]			
LinearizationParameterDict	P	integer	1.2		FALSE	fn:MustBeDirect()	FALSE	0	[fn:Eval(@P>=0)]			page index of first page
Mac	Subtype	integer	1.3	2.0	FALSE	FALSE	FALSE					Table 47 in ISO 32000-1:2008
Mac	Creator	integer	1.3	2.0	FALSE	FALSE	FALSE					
Mac	ResFork	stream	1.3	2.0	FALSE	TRUE	FALSE				[Stream]	
MarkedContentReference	Type	name	1.3		TRUE	FALSE	FALSE		[MCR]			Table 357
MarkedContentReference	Pg	dictionary	1.3		FALSE	TRUE	FALSE				[PageObject]	
MarkedContentReference	Stm	stream	1.3		FALSE	TRUE	FALSE				[XObjectFormType1]	
MarkedContentReference	StmOwn	array;dictionary;stream	1.3		FALSE	TRUE	FALSE				[_UniversalArray];[_UniversalDictionary];[Stream]	
MarkedContentReference	MCID	integer	1.3		TRUE	FALSE	FALSE					
MarkInfo	Marked	boolean	1.4		FALSE	FALSE	FALSE	false				Table 353
MarkInfo	UserProperties	boolean	1.6		FALSE	FALSE	FALSE	false				
MarkInfo	Suspects	boolean	1.6	2.0	FALSE	FALSE	FALSE	false				
MDPDict	P	integer	1.6		FALSE	FALSE	FALSE		[0,1,2,3]			Table 237, MDP cell
MeasureGEO	Type	name	2.0		FALSE	FALSE	FALSE		[Measure]			Table 266 and Table 269
MeasureGEO	Subtype	name	2.0		FALSE	FALSE	FALSE		[GEO]			
MeasureGEO	Bounds	array	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
MeasureGEO	GCS	dictionary	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		TRUE	FALSE	FALSE				[GeographicCoordinateSystem,ProjectedCoordinateSystem]	
MeasureGEO	DCS	dictionary	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE				[GeographicCoordinateSystem,ProjectedCoordinateSystem]	
MeasureGEO	PDU	array	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE				[ArrayOf3PDUNames]	Preferred Display Units
MeasureGEO	GPTS	array	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		TRUE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
MeasureGEO	LPTS	array	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE				[ArrayOfNumbersGeneral]	
MeasureGEO	PCSM	array	2.0		FALSE	FALSE	FALSE				[ArrayOf3DTransMatrix]	Projected Coordinate System Matrix
MeasureRL	Type	name	1.6		FALSE	FALSE	FALSE		[Measure]			Table 266 and Table 267
MeasureRL	Subtype	name	1.6		FALSE	FALSE	FALSE		[RL]			
MeasureRL	R	string-text	1.6		TRUE	FALSE	FALSE					
MeasureRL	X	array	1.6		TRUE	FALSE	FALSE				[ArrayOfNumberFormats]	
MeasureRL	Y	array	1.6		FALSE	FALSE	FALSE				[ArrayOfNumberFormats]	
MeasureRL	D	array	1.6		TRUE	FALSE	FALSE				[ArrayOfNumberFormats]	
MeasureRL	A	array	1.6		TRUE	FALSE	FALSE				[ArrayOfNumberFormats]	
MeasureRL	T	array	1.6		FALSE	FALSE	FALSE				[ArrayOfNumberFormats]	
MeasureRL	S	array	1.6		FALSE	FALSE	FALSE				[ArrayOfNumberFormats]	
MeasureRL	O	array	1.6		FALSE	FALSE	FALSE				[ArrayOf_2Numbers]	
MeasureRL	CYX	number	1.6		FALSE	FALSE	FALSE			[fn:IsMeaningful(fn:IsPresent(Y))]		
MediaClipData	Type	name	1.5		FALSE	FALSE	FALSE		[MediaClip]			Table 284 and Table 285
MediaClipData	S	name	1.5		TRUE	FALSE	FALSE		[MCD]			
MediaClipData	N	string-text	1.5		FALSE	FALSE	FALSE					
MediaClipData	D	dictionary;stream;string	1.5		TRUE	[FALSE];[TRUE];[FALSE]	FALSE				[FileSpecification];[XObjectFormType1];[]	
MediaClipData	CT	string-ascii	1.5		FALSE	FALSE	FALSE					should conform to the content type specification described in RFC 2045
MediaClipData	P	dictionary	1.5		FALSE	FALSE	FALSE				[MediaPermissions]	
MediaClipData	Alt	array	1.5		FALSE	FALSE	FALSE				[ArrayOfStringsText]	
MediaClipData	PL	dictionary	1.5		FALSE	FALSE	FALSE				[MediaPlayers]	
MediaClipData	MH	dictionary	1.5		FALSE	FALSE	FALSE				[MediaClipDataMHBE]	
MediaClipData	BE	dictionary	1.5		FALSE	FALSE	FALSE				[MediaClipDataMHBE]	
MediaClipDataMHBE	BU	string-ascii	1.5		FALSE	FALSE	FALSE					Table 287 - absolute URL as base URL
MediaClipSection	Type	name	1.5		FALSE	FALSE	FALSE		[MediaClip]			Table 284 and Table 288
MediaClipSection	S	name	1.5		TRUE	FALSE	FALSE		[MCS]			
MediaClipSection	N	string-text	1.5		FALSE	FALSE	FALSE					
MediaClipSection	D	dictionary	1.5		TRUE	FALSE	FALSE				[MediaClipSection,MediaClipData]	
MediaClipSection	Alt	array	1.5		FALSE	FALSE	FALSE				[ArrayOfStringsText]	
MediaClipSection	MH	dictionary	1.5		FALSE	FALSE	FALSE				[MediaClipSectionMHBE]	
MediaClipSection	BE	dictionary	1.5		FALSE	FALSE	FALSE				[MediaClipSectionMHBE]	
MediaClipSectionMHBE	B	dictionary	1.5		FALSE	FALSE	FALSE				[MediaOffsetTime,MediaOffsetMarker,MediaOffsetFrame]	Table 289
MediaClipSectionMHBE	E	dictionary	1.5		FALSE	FALSE	FALSE				[MediaOffsetTime,MediaOffsetMarker,MediaOffsetFrame]	
MediaCriteria	Type	name	1.5		FALSE	FALSE	FALSE		[MediaCriteria]			Table 279
MediaCriteria	A	boolean	1.5		FALSE	FALSE	FALSE					hear audio description, equivalent to SMIL's systemAudioDesc attribute
MediaCriteria	C	boolean	1.5		FALSE	FALSE	FALSE					see text captions, equivalent to SMIL's systemCaptions attribute
MediaCriteria	O	boolean	1.5		FALSE	FALSE	FALSE					hear audio overdubs
MediaCriteria	S	boolean	1.5		FALSE	FALSE	FALSE					see subtitles
MediaCriteria	R	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@R>0)]		bits per second, equivalent to SMIL's systemBitrate attribute
MediaCriteria	D	dictionary	1.5		FALSE	FALSE	FALSE				[MinimumBitDepth]	Equivalent to SMIL's systemScreenDepth attribute
MediaCriteria	Z	dictionary	1.5		FALSE	FALSE	FALSE				[MinimumScreenSize]	Equivalent to SMIL's systemScreenSize attribute
MediaCriteria	V	array	1.5		FALSE	FALSE	FALSE				[ArrayOfSoftwareIdentifiers]	
MediaCriteria	P	array	1.5		FALSE	FALSE	FALSE				[ArrayOfNamesGeneral]	
MediaCriteria	L	array	1.5		FALSE	FALSE	FALSE				[ArrayOfStringsText]	Equivalent to SMIL's systemLanguage attribute
MediaDuration	Type	name	1.5		FALSE	FALSE	FALSE		[MediaDuration]			Table 292
MediaDuration	S	name	1.5		TRUE	FALSE	FALSE		[I,F,T]			
MediaDuration	T	dictionary	1.5		fn:IsRequired(@S==T)	FALSE	FALSE				[Timespan]	
MediaOffsetFrame	Type	name	1.5		FALSE	FALSE	FALSE		[MediaOffset]			Table 296 and Table 298
MediaOffsetFrame	S	name	1.5		TRUE	FALSE	FALSE		[F]			
MediaOffsetFrame	F	integer	1.5		TRUE	FALSE	FALSE		[fn:Eval(@F>=0)]			
MediaOffsetMarker	Type	name	1.5		FALSE	FALSE	FALSE		[MediaOffset]			Table 296 and Table 299
MediaOffsetMarker	S	name	1.5		TRUE	FALSE	FALSE		[M]			
MediaOffsetMarker	M	string-text	1.5		TRUE	FALSE	FALSE					
MediaOffsetTime	Type	name	1.5		FALSE	FALSE	FALSE		[MediaOffset]			Table 296 and Table 297
MediaOffsetTime	S	name	1.5		TRUE	FALSE	FALSE		[T]			
MediaOffsetTime	T	dictionary	1.5		TRUE	FALSE	FALSE				[Timespan]	
MediaPermissions	Type	name	1.5		FALSE	FALSE	FALSE		[MediaPermissions]			Table 286
MediaPermissions	TF	string-ascii	1.5		FALSE	FALSE	FALSE	'TEMPNEVER'	['TEMPNEVER','TEMPALWAYS','TEMPEXTRACT','TEMPACCESS']			
MediaPlayerInfo	Type	name	1.5		FALSE	FALSE	FALSE		[MediaPlayerInfo]			Table 302
MediaPlayerInfo	PID	dictionary	1.5		FALSE	FALSE	FALSE				[SoftwareIdentifier]	
MediaPlayerInfo	MH	dictionary	1.5		FALSE	FALSE	FALSE				[_UniversalDictionary]	
MediaPlayerInfo	BE	dictionary	1.5		FALSE	FALSE	FALSE				[_UniversalDictionary]	
MediaPlayers	Type	name	1.5		FALSE	FALSE	FALSE		[MediaPlayers]			Table 301
MediaPlayers	MU	array	1.5		FALSE	FALSE	FALSE				[ArrayOfMediaPlayerInfo]	
MediaPlayers	A	array	1.5		FALSE	FALSE	FALSE			[fn:Eval(fn:Ignore(fn:IsPresent(MU) && (fn:ArrayLength(MU)>0)))]	[ArrayOfMediaPlayerInfo]	
MediaPlayers	NU	array	1.5		FALSE	FALSE	FALSE				[ArrayOfMediaPlayerInfo]	
MediaPlayParameters	Type	name	1.5		FALSE	FALSE	FALSE		[MediaPlayParams]			Table 290
MediaPlayParameters	PL	dictionary	1.5		FALSE	FALSE	FALSE				[MediaPlayers]	
MediaPlayParameters	MH	dictionary	1.5		FALSE	FALSE	FALSE				[MediaPlayParametersMH]	
MediaPlayParameters	BE	dictionary	1.5		FALSE	FALSE	FALSE				[MediaPlayParametersBE]	
MediaPlayParametersBE	V	integer	1.5		FALSE	FALSE	FALSE	100	[fn:Eval((@V>=0) && (@V<=100))]			Table 291 - percentage volume
MediaPlayParametersBE	C	boolean	1.5		FALSE	FALSE	FALSE	false				
MediaPlayParametersBE	F	integer	1.5		FALSE	FALSE	FALSE	5	[0,1,2,3,4,5]			
MediaPlayParametersBE	D	dictionary	1.5		FALSE	FALSE	FALSE				[MediaDuration]	
MediaPlayParametersBE	A	boolean	1.5		FALSE	FALSE	FALSE	true				
MediaPlayParametersBE	RC	number	1.5		FALSE	FALSE	FALSE	1.0	[fn:Eval(@RC>=0.0)]			repeat count (zero means forever)
